event_id,timestamp,datetime,tier,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_transferred,raw_payload,attack_type,kill_chain_stage,campaign_id,is_attack
EVT_0000896,1785566655.0,2026-08-01T11:44:15,Tier3_Endpoint,198.51.100.59,10.0.1.41,40897,22,PROCESS,EXECUTE,780.0,"type=CRED_DISP msg=audit(1643565133.771:3107): pid=6909 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/2 res=success'",escalated_command,3,CAMPAIGN_WHEELER,1
EVT_0000897,1785566670.0,2026-08-01T11:44:30,Tier3_Endpoint,198.51.100.59,10.0.1.31,40898,22,PROCESS,EXECUTE,472.0,"2022-01-30 07:35:00 172.27.181.218:53662 TLS: Initial packet from [AF_INET]172.27.181.218:53662, sid=60050b03 f079f609",attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000898,1785566685.0,2026-08-01T11:44:45,Tier3_Endpoint,198.51.100.59,10.0.1.31,40899,22,PROCESS,EXECUTE,696.0,"2022-01-30 07:35:00 172.27.181.218:53662 VERIFY OK: depth=1, C=AT, ST=Vienna, L=Vienna, O=Some Organisation GmbH, CN=OpenVPN CA, emailAddress=admin@organisation.cyberrange.at",attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000899,1785566700.0,2026-08-01T11:45:00,Tier3_Endpoint,198.51.100.59,10.0.1.31,40900,22,PROCESS,EXECUTE,212.0,2022-01-30 07:35:00 172.27.181.218:53662 VERIFY KU OK,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000900,1785566715.0,2026-08-01T11:45:15,Tier3_Endpoint,198.51.100.59,10.0.1.31,40901,22,PROCESS,EXECUTE,328.0,2022-01-30 07:35:00 172.27.181.218:53662 Validating certificate extended key usage,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000901,1785566730.0,2026-08-01T11:45:30,Tier3_Endpoint,198.51.100.59,10.0.1.31,40902,22,PROCESS,EXECUTE,552.0,"2022-01-30 07:35:00 172.27.181.218:53662 ++ Certificate has EKU (str) TLS Web Client Authentication, expects TLS Web Client Authentication",attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000902,1785566745.0,2026-08-01T11:45:45,Tier3_Endpoint,198.51.100.59,10.0.1.31,40903,22,PROCESS,EXECUTE,216.0,2022-01-30 07:35:00 172.27.181.218:53662 VERIFY EKU OK,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000903,1785566760.0,2026-08-01T11:46:00,Tier3_Endpoint,198.51.100.59,10.0.1.31,40904,22,PROCESS,EXECUTE,284.0,"2022-01-30 07:35:00 172.27.181.218:53662 VERIFY OK: depth=0, CN=rrogers",attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000904,1785566775.0,2026-08-01T11:46:15,Tier3_Endpoint,198.51.100.59,10.0.1.31,40905,22,PROCESS,EXECUTE,256.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_VER=2.4.4,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000905,1785566790.0,2026-08-01T11:46:30,Tier3_Endpoint,198.51.100.59,10.0.1.31,40906,22,PROCESS,EXECUTE,260.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_PLAT=linux,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000906,1785566805.0,2026-08-01T11:46:45,Tier3_Endpoint,198.51.100.59,10.0.1.31,40907,22,PROCESS,EXECUTE,248.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_PROTO=2,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000907,1785566820.0,2026-08-01T11:47:00,Tier3_Endpoint,198.51.100.59,10.0.1.31,40908,22,PROCESS,EXECUTE,240.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_NCP=2,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000908,1785566835.0,2026-08-01T11:47:15,Tier3_Endpoint,198.51.100.59,10.0.1.31,40909,22,PROCESS,EXECUTE,240.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_LZ4=1,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000909,1785566850.0,2026-08-01T11:47:30,Tier3_Endpoint,198.51.100.59,10.0.1.31,40910,22,PROCESS,EXECUTE,248.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_LZ4v2=1,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000910,1785566865.0,2026-08-01T11:47:45,Tier3_Endpoint,198.51.100.59,10.0.1.31,40911,22,PROCESS,EXECUTE,240.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_LZO=1,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000911,1785566880.0,2026-08-01T11:48:00,Tier3_Endpoint,198.51.100.59,10.0.1.31,40912,22,PROCESS,EXECUTE,264.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_COMP_STUB=1,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000912,1785566895.0,2026-08-01T11:48:15,Tier3_Endpoint,198.51.100.59,10.0.1.31,40913,22,PROCESS,EXECUTE,272.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_COMP_STUBv2=1,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000913,1785566910.0,2026-08-01T11:48:30,Tier3_Endpoint,198.51.100.59,10.0.1.31,40914,22,PROCESS,EXECUTE,248.0,2022-01-30 07:35:00 172.27.181.218:53662 peer info: IV_TCPNL=1,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000914,1785566925.0,2026-08-01T11:48:45,Tier3_Endpoint,198.51.100.59,10.0.1.31,40915,22,PROCESS,EXECUTE,636.0,"2022-01-30 07:35:00 172.27.181.218:53662 Control Channel: TLSv1.3, cipher TLSv1.3 TLS_AES_256_GCM_SHA384, peer certificate: 4096 bit RSA, signature: RSA-SHA256",attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000915,1785566940.0,2026-08-01T11:49:00,Tier3_Endpoint,198.51.100.59,10.0.1.31,40916,22,PROCESS,EXECUTE,444.0,2022-01-30 07:35:00 172.27.181.218:53662 [rrogers] Peer Connection Initiated with [AF_INET]172.27.181.218:53662,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000916,1785566955.0,2026-08-01T11:49:15,Tier3_Endpoint,198.51.100.59,10.0.1.31,40917,22,PROCESS,EXECUTE,428.0,"2022-01-30 07:35:00 rrogers/172.27.181.218:53662 MULTI_sva: pool returned IPv4=10.9.0.6, IPv6=(Not enabled)",attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000917,1785566970.0,2026-08-01T11:49:30,Tier3_Endpoint,198.51.100.59,10.0.1.31,40918,22,PROCESS,EXECUTE,412.0,2022-01-30 07:35:00 rrogers/172.27.181.218:53662 MULTI: Learn: 10.9.0.6 -> rrogers/172.27.181.218:53662,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000918,1785566985.0,2026-08-01T11:49:45,Tier3_Endpoint,198.51.100.59,10.0.1.31,40919,22,PROCESS,EXECUTE,468.0,2022-01-30 07:35:00 rrogers/172.27.181.218:53662 MULTI: primary virtual IP for rrogers/172.27.181.218:53662: 10.9.0.6,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000919,1785567000.0,2026-08-01T11:50:00,Tier3_Endpoint,198.51.100.59,10.0.1.31,40920,22,PROCESS,EXECUTE,484.0,2022-01-30 07:35:00 rrogers/172.27.181.218:53662 Outgoing Data Channel: Cipher 'AES-256-CBC' initialized with 256 bit key,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000920,1785567015.0,2026-08-01T11:50:15,Tier3_Endpoint,198.51.100.59,10.0.1.31,40921,22,PROCESS,EXECUTE,516.0,2022-01-30 07:35:00 rrogers/172.27.181.218:53662 Outgoing Data Channel: Using 160 bit message hash 'SHA1' for HMAC authentication,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000921,1785567030.0,2026-08-01T11:50:30,Tier3_Endpoint,198.51.100.59,10.0.1.31,40922,22,PROCESS,EXECUTE,484.0,2022-01-30 07:35:00 rrogers/172.27.181.218:53662 Incoming Data Channel: Cipher 'AES-256-CBC' initialized with 256 bit key,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000922,1785567045.0,2026-08-01T11:50:45,Tier3_Endpoint,198.51.100.59,10.0.1.31,40923,22,PROCESS,EXECUTE,516.0,2022-01-30 07:35:00 rrogers/172.27.181.218:53662 Incoming Data Channel: Using 160 bit message hash 'SHA1' for HMAC authentication,attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000923,1785567060.0,2026-08-01T11:51:00,Tier3_Endpoint,198.51.100.59,10.0.1.31,40924,22,PROCESS,EXECUTE,380.0,2022-01-30 07:35:01 rrogers/172.27.181.218:53662 PUSH: Received control message: 'PUSH_REQUEST',attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000924,1785567075.0,2026-08-01T11:51:15,Tier3_Endpoint,198.51.100.59,10.0.1.31,40925,22,PROCESS,EXECUTE,988.0,"2022-01-30 07:35:01 rrogers/172.27.181.218:53662 SENT CONTROL [rrogers]: 'PUSH_REPLY,redirect-gateway def1,block-outside-dns,route 10.9.0.1,topology net30,ping 10,ping-restart 120,ifconfig 10.9.0.6 10.9.0.5,peer-id 0,cipher AES-256-CBC' (status=1)",attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000925,1785567090.0,2026-08-01T11:51:30,Tier3_Endpoint,198.51.100.59,10.0.1.31,40926,22,PROCESS,EXECUTE,472.0,"2022-01-30 17:51:00 172.27.181.218:37295 TLS: Initial packet from [AF_INET]172.27.181.218:37295, sid=5b3948dd c4b6db8b",attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000926,1785567105.0,2026-08-01T11:51:45,Tier3_Endpoint,198.51.100.59,10.0.1.31,40927,22,PROCESS,EXECUTE,696.0,"2022-01-30 17:51:00 172.27.181.218:37295 VERIFY OK: depth=1, C=AT, ST=Vienna, L=Vienna, O=Some Organisation GmbH, CN=OpenVPN CA, emailAddress=admin@organisation.cyberrange.at",attacker_vpn,3,CAMPAIGN_WHEELER,1
EVT_0000927,1785567120.0,2026-08-01T11:52:00,Tier1_Firewall,198.51.100.13,10.0.1.16,40928,53,TCP,DENY,1084.0,Feb  3 00:00:04 dnsmasq[14481]: query[A] 3x6-.363-.Na*/DS7KNL4ACGVRofHFn1X1I7DWMglFWvXAh2y1SuCafgQ5-.fz9AbXZG2TUy1GhAKbmKR2PycHfVJKPOU5/cXI2vyZW6h8l7-.YK0Pd5GYz4AzqzngtZArCnV3kRBsXW8tDItQrKJM4AuAUz6t-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com from 172.26.240.200,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000928,1785567135.0,2026-08-01T11:52:15,Tier1_Firewall,198.51.100.13,10.0.1.16,40929,53,TCP,DENY,1084.0,Feb  3 00:00:04 dnsmasq[14481]: forwarded 3x6-.363-.Na*/DS7KNL4ACGVRofHFn1X1I7DWMglFWvXAh2y1SuCafgQ5-.fz9AbXZG2TUy1GhAKbmKR2PycHfVJKPOU5/cXI2vyZW6h8l7-.YK0Pd5GYz4AzqzngtZArCnV3kRBsXW8tDItQrKJM4AuAUz6t-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com to 192.168.239.254,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000929,1785567150.0,2026-08-01T11:52:30,Tier1_Firewall,198.51.100.13,10.0.1.16,40930,53,TCP,DENY,1068.0,Feb  3 00:00:04 dnsmasq[14481]: reply 3x6-.363-.Na*/DS7KNL4ACGVRofHFn1X1I7DWMglFWvXAh2y1SuCafgQ5-.fz9AbXZG2TUy1GhAKbmKR2PycHfVJKPOU5/cXI2vyZW6h8l7-.YK0Pd5GYz4AzqzngtZArCnV3kRBsXW8tDItQrKJM4AuAUz6t-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com is 195.128.194.168,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000930,1785567165.0,2026-08-01T11:52:45,Tier1_Firewall,198.51.100.13,10.0.1.16,40931,53,TCP,DENY,1084.0,Feb  3 00:00:20 dnsmasq[14481]: query[A] 3x6-.364-.XYqPn/qNTRGBZatdyG8hJPLLS1rA/SE6GHad/gTbb43tenlQ-.G0gCNlY/UtzxVymtpu4PSYkRAd4eWmPp7yBZJY3bE3W17xHy-.5uB*iFyHqL0sgoARokuUiXsBEPeiQtyLvynkR8DOtgKBfD1u-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com from 172.26.240.200,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000931,1785567180.0,2026-08-01T11:53:00,Tier1_Firewall,198.51.100.13,10.0.1.16,40932,53,TCP,DENY,1084.0,Feb  3 00:00:20 dnsmasq[14481]: forwarded 3x6-.364-.XYqPn/qNTRGBZatdyG8hJPLLS1rA/SE6GHad/gTbb43tenlQ-.G0gCNlY/UtzxVymtpu4PSYkRAd4eWmPp7yBZJY3bE3W17xHy-.5uB*iFyHqL0sgoARokuUiXsBEPeiQtyLvynkR8DOtgKBfD1u-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com to 192.168.239.254,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000932,1785567195.0,2026-08-01T11:53:15,Tier1_Firewall,198.51.100.13,10.0.1.16,40933,53,TCP,DENY,1068.0,Feb  3 00:00:20 dnsmasq[14481]: reply 3x6-.364-.XYqPn/qNTRGBZatdyG8hJPLLS1rA/SE6GHad/gTbb43tenlQ-.G0gCNlY/UtzxVymtpu4PSYkRAd4eWmPp7yBZJY3bE3W17xHy-.5uB*iFyHqL0sgoARokuUiXsBEPeiQtyLvynkR8DOtgKBfD1u-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com is 195.128.194.168,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000933,1785567210.0,2026-08-01T11:53:30,Tier1_Firewall,198.51.100.13,10.0.1.16,40934,53,TCP,DENY,1084.0,Feb  3 00:00:35 dnsmasq[14481]: query[A] 3x6-.365-.Mi/S96BlIRI2259g*9rYzrN0s8u*ZvNf96vDIVj9qO0bpcj1-.7f0D0YoZwrTghHG3cWoVRYSKUHgPSPQIxiPudREF5QwI7*sn-.UlaF2rv/DmycCK*fFutA*htBIjqJoszqC4BfFhVWXyAEO1xg-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com from 172.26.240.200,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000934,1785567225.0,2026-08-01T11:53:45,Tier1_Firewall,198.51.100.13,10.0.1.16,40935,53,TCP,DENY,1084.0,Feb  3 00:00:35 dnsmasq[14481]: forwarded 3x6-.365-.Mi/S96BlIRI2259g*9rYzrN0s8u*ZvNf96vDIVj9qO0bpcj1-.7f0D0YoZwrTghHG3cWoVRYSKUHgPSPQIxiPudREF5QwI7*sn-.UlaF2rv/DmycCK*fFutA*htBIjqJoszqC4BfFhVWXyAEO1xg-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com to 192.168.239.254,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000935,1785567240.0,2026-08-01T11:54:00,Tier1_Firewall,198.51.100.13,10.0.1.16,40936,53,TCP,DENY,1068.0,Feb  3 00:00:35 dnsmasq[14481]: reply 3x6-.365-.Mi/S96BlIRI2259g*9rYzrN0s8u*ZvNf96vDIVj9qO0bpcj1-.7f0D0YoZwrTghHG3cWoVRYSKUHgPSPQIxiPudREF5QwI7*sn-.UlaF2rv/DmycCK*fFutA*htBIjqJoszqC4BfFhVWXyAEO1xg-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com is 195.128.194.168,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000936,1785567255.0,2026-08-01T11:54:15,Tier1_Firewall,198.51.100.13,10.0.1.16,40937,53,TCP,DENY,1084.0,Feb  3 00:00:46 dnsmasq[14481]: query[A] 3x6-.366-.gaCG6W4ZUOJEkONks1il23wNs18IelX8B25XjUX65XvAp2GK-./M7arPR9Aw33BRZPd*RhrBlp3lw8kjsDF1kA6y0ZtUZEVrgz-.JXXhf8XY/qrAH0HXlF9jXwJChJXpfAHQ*aJC5wtEsiZgZfWo-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com from 172.26.240.200,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000937,1785567270.0,2026-08-01T11:54:30,Tier1_Firewall,198.51.100.13,10.0.1.16,40938,53,TCP,DENY,1084.0,Feb  3 00:00:46 dnsmasq[14481]: forwarded 3x6-.366-.gaCG6W4ZUOJEkONks1il23wNs18IelX8B25XjUX65XvAp2GK-./M7arPR9Aw33BRZPd*RhrBlp3lw8kjsDF1kA6y0ZtUZEVrgz-.JXXhf8XY/qrAH0HXlF9jXwJChJXpfAHQ*aJC5wtEsiZgZfWo-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com to 192.168.239.254,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000938,1785567285.0,2026-08-01T11:54:45,Tier1_Firewall,198.51.100.13,10.0.1.16,40939,53,TCP,DENY,1068.0,Feb  3 00:00:46 dnsmasq[14481]: reply 3x6-.366-.gaCG6W4ZUOJEkONks1il23wNs18IelX8B25XjUX65XvAp2GK-./M7arPR9Aw33BRZPd*RhrBlp3lw8kjsDF1kA6y0ZtUZEVrgz-.JXXhf8XY/qrAH0HXlF9jXwJChJXpfAHQ*aJC5wtEsiZgZfWo-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com is 195.128.194.168,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000939,1785567300.0,2026-08-01T11:55:00,Tier1_Firewall,198.51.100.13,10.0.1.16,40940,53,TCP,DENY,1084.0,Feb  3 00:01:02 dnsmasq[14481]: query[A] 3x6-.367-.PnybBEG18n2w8hqBfpt/Yu268T3bJHnNhUtkpLjn7Grab9*T-.0f3tLenf9wZkPLruk2ELti2opl8oy5mh0v2/EuDB/qymH4H1-.9puXpAgV72CfGiEqysS9AAjl0*ab8fFTvxGTIdXgebAdEoIc-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com from 172.26.240.200,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000940,1785567315.0,2026-08-01T11:55:15,Tier1_Firewall,198.51.100.13,10.0.1.16,40941,53,TCP,DENY,1084.0,Feb  3 00:01:02 dnsmasq[14481]: forwarded 3x6-.367-.PnybBEG18n2w8hqBfpt/Yu268T3bJHnNhUtkpLjn7Grab9*T-.0f3tLenf9wZkPLruk2ELti2opl8oy5mh0v2/EuDB/qymH4H1-.9puXpAgV72CfGiEqysS9AAjl0*ab8fFTvxGTIdXgebAdEoIc-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com to 192.168.239.254,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000941,1785567330.0,2026-08-01T11:55:30,Tier1_Firewall,198.51.100.13,10.0.1.16,40942,53,TCP,DENY,1068.0,Feb  3 00:01:02 dnsmasq[14481]: reply 3x6-.367-.PnybBEG18n2w8hqBfpt/Yu268T3bJHnNhUtkpLjn7Grab9*T-.0f3tLenf9wZkPLruk2ELti2opl8oy5mh0v2/EuDB/qymH4H1-.9puXpAgV72CfGiEqysS9AAjl0*ab8fFTvxGTIdXgebAdEoIc-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com is 195.128.194.168,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000942,1785567345.0,2026-08-01T11:55:45,Tier1_Firewall,198.51.100.13,10.0.1.16,40943,53,TCP,DENY,1084.0,Feb  3 00:01:17 dnsmasq[14481]: query[A] 3x6-.368-.pPkLdCDqYMBvrx5pN410X*RvyRewTruLjTKayIhcXj8*k1HL-.KDKdPHZJ145j8kRHN*T*YijJA2xfEH3vyxgjRTVjVKhK2Sv2-.gUL2VQ*bJt/AbG4fAyI*S5bJewmwyqe96*Ljp343MkPAze/Z-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com from 172.26.240.200,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000943,1785567360.0,2026-08-01T11:56:00,Tier1_Firewall,198.51.100.13,10.0.1.16,40944,53,TCP,DENY,1084.0,Feb  3 00:01:17 dnsmasq[14481]: forwarded 3x6-.368-.pPkLdCDqYMBvrx5pN410X*RvyRewTruLjTKayIhcXj8*k1HL-.KDKdPHZJ145j8kRHN*T*YijJA2xfEH3vyxgjRTVjVKhK2Sv2-.gUL2VQ*bJt/AbG4fAyI*S5bJewmwyqe96*Ljp343MkPAze/Z-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com to 192.168.239.254,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000944,1785567375.0,2026-08-01T11:56:15,Tier1_Firewall,198.51.100.13,10.0.1.16,40945,53,TCP,DENY,1068.0,Feb  3 00:01:17 dnsmasq[14481]: reply 3x6-.368-.pPkLdCDqYMBvrx5pN410X*RvyRewTruLjTKayIhcXj8*k1HL-.KDKdPHZJ145j8kRHN*T*YijJA2xfEH3vyxgjRTVjVKhK2Sv2-.gUL2VQ*bJt/AbG4fAyI*S5bJewmwyqe96*Ljp343MkPAze/Z-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com is 195.128.194.168,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000945,1785567390.0,2026-08-01T11:56:30,Tier1_Firewall,198.51.100.13,10.0.1.16,40946,53,TCP,DENY,1084.0,Feb  3 00:01:30 dnsmasq[14481]: query[A] 3x6-.369-.yyKH*wgi0FGy2b7D6fIOhvUlKwewzRvz7TrfZLu8CPowZLDr-.YaRJp/V4TbRh1kX*1IaECIAFl1QKroXwgok*JDs1L*TlyNaI-.oC*LbLskF0m6ClwXQfCYsZW5fAlRzBUuXyKsPLxBIqiLfbJy-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com from 172.26.240.200,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000946,1785567405.0,2026-08-01T11:56:45,Tier1_Firewall,198.51.100.13,10.0.1.16,40947,53,TCP,DENY,1084.0,Feb  3 00:01:30 dnsmasq[14481]: forwarded 3x6-.369-.yyKH*wgi0FGy2b7D6fIOhvUlKwewzRvz7TrfZLu8CPowZLDr-.YaRJp/V4TbRh1kX*1IaECIAFl1QKroXwgok*JDs1L*TlyNaI-.oC*LbLskF0m6ClwXQfCYsZW5fAlRzBUuXyKsPLxBIqiLfbJy-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com to 192.168.239.254,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000947,1785567420.0,2026-08-01T11:57:00,Tier1_Firewall,198.51.100.13,10.0.1.16,40948,53,TCP,DENY,1068.0,Feb  3 00:01:30 dnsmasq[14481]: reply 3x6-.369-.yyKH*wgi0FGy2b7D6fIOhvUlKwewzRvz7TrfZLu8CPowZLDr-.YaRJp/V4TbRh1kX*1IaECIAFl1QKroXwgok*JDs1L*TlyNaI-.oC*LbLskF0m6ClwXQfCYsZW5fAlRzBUuXyKsPLxBIqiLfbJy-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com is 195.128.194.168,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000948,1785567435.0,2026-08-01T11:57:15,Tier1_Firewall,198.51.100.13,10.0.1.16,40949,53,TCP,DENY,1084.0,Feb  3 00:01:47 dnsmasq[14481]: query[A] 3x6-.370-.q5TB*yQC7uWzWbZ5gc2sHvqy/MTat8b313yzS153aUgHFhmq-.1fMSdszFY7Stb0g0aPfISPcuyTNsaCCfb4wyhkluaeWiTg*b-.QMiPIbBukW4COioIEmlaI8tsvoRI5gqbLxE2H94jEdQ4/xEu-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com from 172.26.240.200,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000949,1785567450.0,2026-08-01T11:57:30,Tier1_Firewall,198.51.100.13,10.0.1.16,40950,53,TCP,DENY,1084.0,Feb  3 00:01:47 dnsmasq[14481]: forwarded 3x6-.370-.q5TB*yQC7uWzWbZ5gc2sHvqy/MTat8b313yzS153aUgHFhmq-.1fMSdszFY7Stb0g0aPfISPcuyTNsaCCfb4wyhkluaeWiTg*b-.QMiPIbBukW4COioIEmlaI8tsvoRI5gqbLxE2H94jEdQ4/xEu-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com to 192.168.239.254,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000950,1785567465.0,2026-08-01T11:57:45,Tier1_Firewall,198.51.100.13,10.0.1.16,40951,53,TCP,DENY,1068.0,Feb  3 00:01:47 dnsmasq[14481]: reply 3x6-.370-.q5TB*yQC7uWzWbZ5gc2sHvqy/MTat8b313yzS153aUgHFhmq-.1fMSdszFY7Stb0g0aPfISPcuyTNsaCCfb4wyhkluaeWiTg*b-.QMiPIbBukW4COioIEmlaI8tsvoRI5gqbLxE2H94jEdQ4/xEu-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com is 195.128.194.168,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000951,1785567480.0,2026-08-01T11:58:00,Tier1_Firewall,198.51.100.13,10.0.1.16,40952,53,TCP,DENY,1084.0,Feb  3 00:02:02 dnsmasq[14481]: query[A] 3x6-.371-.okCwN//zf3D7//WS1cp5UDgSQ0Yo8uVPtP2nsV0l2*Ui333J-.C8hcu*gCdDy1z4Qlvpkp8bIohCkrCYepfWDVfYcHqY2lVBgF-.2Fj9BM7t8IAMc*mV4tPgNREEPRrWSkTJMt0vIWGZCt0v6zng-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com from 172.26.240.200,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000952,1785567495.0,2026-08-01T11:58:15,Tier1_Firewall,198.51.100.13,10.0.1.16,40953,53,TCP,DENY,1084.0,Feb  3 00:02:02 dnsmasq[14481]: forwarded 3x6-.371-.okCwN//zf3D7//WS1cp5UDgSQ0Yo8uVPtP2nsV0l2*Ui333J-.C8hcu*gCdDy1z4Qlvpkp8bIohCkrCYepfWDVfYcHqY2lVBgF-.2Fj9BM7t8IAMc*mV4tPgNREEPRrWSkTJMt0vIWGZCt0v6zng-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com to 192.168.239.254,dnsteal,1,CAMPAIGN_WILSON,1
EVT_0000953,1785567510.0,2026-08-01T11:58:30,Tier1_Firewall,198.51.100.13,10.0.1.16,40954,53,TCP,DENY,1068.0,Feb  3 00:02:02 dnsmasq[14481]: reply 3x6-.371-.okCwN//zf3D7//WS1cp5UDgSQ0Yo8uVPtP2nsV0l2*Ui333J-.C8hcu*gCdDy1z4Qlvpkp8bIohCkrCYepfWDVfYcHqY2lVBgF-.2Fj9BM7t8IAMc*mV4tPgNREEPRrWSkTJMt0vIWGZCt0v6zng-.customers_2017.xlsx.jagwgfpkvsawgaysmkwcilvqcp.com is 195.128.194.168,dnsteal,1,CAMPAIGN_WILSON,1
